UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
448594, 3,99,3,1,R,3893,R,1456,R,2437,R,31,R,6,R,25,R,215,R,93,R,122,R,182,R,76,R,106,R,2488,R,939,R,1549,R,9,R,2,R,7,R,808,R,272,R,536,R,112,R,51,R,61,R,46,R,16,R,30,R,2,R,1,R,1
448594, 4,99,3,1,R,745,R,299,R,446,R,3,R,2,R,1,R,17,R,8,R,9,R,34,R,14,R,20,R,544,R,215,R,329,R,1,Z,0,R,1,R,124,R,52,R,72,R,20,R,7,R,13,R,1,R,1,Z,0,R,1,Z,0,R,1
448594, 5,99,3,1,R,3148,R,1157,R,1991,R,28,R,4,R,24,R,198,R,85,R,113,R,148,R,62,R,86,R,1944,R,724,R,1220,R,8,R,2,R,6,R,684,R,220,R,464,R,92,R,44,R,48,R,45,R,15,R,30,R,1,R,1,Z,0
448594,11,99,3,1,R,346,R,122,R,224,R,4,Z,0,R,4,R,16,R,6,R,10,R,18,R,3,R,15,R,209,R,76,R,133,R,1,Z,0,R,1,R,72,R,26,R,46,R,22,R,10,R,12,R,3,R,1,R,2,R,1,Z,0,R,1
448594,19,99,3,1,R,576,R,225,R,351,R,3,Z,0,R,3,R,46,R,24,R,22,R,42,R,19,R,23,R,330,R,120,R,210,R,1,R,1,Z,0,R,133,R,47,R,86,R,17,R,11,R,6,R,4,R,3,R,1,Z,0,Z,0,Z,0
448594,20,99,3,1,R,2572,R,932,R,1640,R,25,R,4,R,21,R,152,R,61,R,91,R,106,R,43,R,63,R,1614,R,604,R,1010,R,7,R,1,R,6,R,551,R,173,R,378,R,75,R,33,R,42,R,41,R,12,R,29,R,1,R,1,Z,0
448594,21,14,1,4,R,1511,R,588,R,923,R,16,R,4,R,12,R,70,R,32,R,38,R,55,R,18,R,37,R,1032,R,411,R,621,R,4,Z,0,R,4,R,276,R,100,R,176,R,50,R,23,R,27,R,8,Z,0,R,8,Z,0,Z,0,Z,0
448594,22, 8,1,1,R,1511,R,588,R,923,R,16,R,4,R,12,R,70,R,32,R,38,R,55,R,18,R,37,R,1032,R,411,R,621,R,4,Z,0,R,4,R,276,R,100,R,176,R,50,R,23,R,27,R,8,Z,0,R,8,Z,0,Z,0,Z,0
448594,23, 6,1,1,R,1502,R,586,R,916,R,16,R,4,R,12,R,70,R,32,R,38,R,55,R,18,R,37,R,1025,R,409,R,616,R,4,Z,0,R,4,R,275,R,100,R,175,R,49,R,23,R,26,R,8,Z,0,R,8,Z,0,Z,0,Z,0
448594,24, 1,1,1,R,459,R,191,R,268,R,2,R,1,R,1,R,10,R,6,R,4,R,15,R,6,R,9,R,347,R,144,R,203,R,1,Z,0,R,1,R,70,R,28,R,42,R,14,R,6,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448594,25,99,1,1,R,1043,R,395,R,648,R,14,R,3,R,11,R,60,R,26,R,34,R,40,R,12,R,28,R,678,R,265,R,413,R,3,Z,0,R,3,R,205,R,72,R,133,R,35,R,17,R,18,R,8,Z,0,R,8,Z,0,Z,0,Z,0
448594,31, 7,1,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448594,39, 2,1,1,R,145,R,64,R,81,R,1,Z,0,R,1,R,4,R,2,R,2,R,13,R,7,R,6,R,87,R,38,R,49,Z,0,Z,0,Z,0,R,35,R,15,R,20,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448594,40, 3,1,1,R,898,R,331,R,567,R,13,R,3,R,10,R,56,R,24,R,32,R,27,R,5,R,22,R,591,R,227,R,364,R,3,Z,0,R,3,R,170,R,57,R,113,R,30,R,15,R,15,R,8,Z,0,R,8,Z,0,Z,0,Z,0
448594,41,28,2,4,R,2728,R,990,R,1738,R,19,R,2,R,17,R,161,R,67,R,94,R,145,R,61,R,84,R,1665,R,604,R,1061,R,6,R,2,R,4,R,604,R,198,R,406,R,84,R,38,R,46,R,41,R,17,R,24,R,3,R,1,R,2
448594,42,22,2,1,R,2728,R,990,R,1738,R,19,R,2,R,17,R,161,R,67,R,94,R,145,R,61,R,84,R,1665,R,604,R,1061,R,6,R,2,R,4,R,604,R,198,R,406,R,84,R,38,R,46,R,41,R,17,R,24,R,3,R,1,R,2
448594,43,20,2,1,R,2391,R,870,R,1521,R,15,R,2,R,13,R,145,R,61,R,84,R,127,R,58,R,69,R,1463,R,530,R,933,R,5,R,2,R,3,R,533,R,172,R,361,R,63,R,28,R,35,R,38,R,16,R,22,R,2,R,1,R,1
448594,44,15,2,1,R,286,R,108,R,178,R,1,R,1,Z,0,R,7,R,2,R,5,R,19,R,8,R,11,R,197,R,71,R,126,Z,0,Z,0,Z,0,R,54,R,24,R,30,R,6,R,1,R,5,R,1,R,1,Z,0,R,1,Z,0,R,1
448594,45,99,2,1,R,2105,R,762,R,1343,R,14,R,1,R,13,R,138,R,59,R,79,R,108,R,50,R,58,R,1266,R,459,R,807,R,5,R,2,R,3,R,479,R,148,R,331,R,57,R,27,R,30,R,37,R,15,R,22,R,1,R,1,Z,0
448594,51,21,2,1,R,337,R,120,R,217,R,4,Z,0,R,4,R,16,R,6,R,10,R,18,R,3,R,15,R,202,R,74,R,128,R,1,Z,0,R,1,R,71,R,26,R,45,R,21,R,10,R,11,R,3,R,1,R,2,R,1,Z,0,R,1
448594,59,16,2,1,R,431,R,161,R,270,R,2,Z,0,R,2,R,42,R,22,R,20,R,29,R,12,R,17,R,243,R,82,R,161,R,1,R,1,Z,0,R,98,R,32,R,66,R,12,R,9,R,3,R,4,R,3,R,1,Z,0,Z,0,Z,0
448594,60,17,2,1,R,1674,R,601,R,1073,R,12,R,1,R,11,R,96,R,37,R,59,R,79,R,38,R,41,R,1023,R,377,R,646,R,4,R,1,R,3,R,381,R,116,R,265,R,45,R,18,R,27,R,33,R,12,R,21,R,1,R,1,Z,0
448600, 1,29,3,4,R,324,R,26,R,298,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,76,R,4,R,72,R,16,R,2,R,14,Z,0,Z,0,Z,0,R,220,R,19,R,201,R,5,R,1,R,4,R,5,Z,0,R,5,Z,0,Z,0,Z,0
448600, 2,99,3,1,R,324,R,26,R,298,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,76,R,4,R,72,R,16,R,2,R,14,Z,0,Z,0,Z,0,R,220,R,19,R,201,R,5,R,1,R,4,R,5,Z,0,R,5,Z,0,Z,0,Z,0
448600, 3,99,3,1,R,324,R,26,R,298,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,76,R,4,R,72,R,16,R,2,R,14,Z,0,Z,0,Z,0,R,220,R,19,R,201,R,5,R,1,R,4,R,5,Z,0,R,5,Z,0,Z,0,Z,0
448600, 4,99,3,1,R,36,R,4,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,27,R,4,R,23,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
448600, 5,99,3,1,R,288,R,22,R,266,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,71,R,4,R,67,R,14,R,2,R,12,Z,0,Z,0,Z,0,R,193,R,15,R,178,R,4,R,1,R,3,R,4,Z,0,R,4,Z,0,Z,0,Z,0
448600,19,99,3,1,R,56,R,3,R,53,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,18,R,1,R,17,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,32,R,1,R,31,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
448600,20,99,3,1,R,232,R,19,R,213,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,53,R,3,R,50,R,10,R,1,R,9,Z,0,Z,0,Z,0,R,161,R,14,R,147,R,4,R,1,R,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448600,21,14,1,4,R,324,R,26,R,298,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,76,R,4,R,72,R,16,R,2,R,14,Z,0,Z,0,Z,0,R,220,R,19,R,201,R,5,R,1,R,4,R,5,Z,0,R,5,Z,0,Z,0,Z,0
448600,22, 8,1,1,R,324,R,26,R,298,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,76,R,4,R,72,R,16,R,2,R,14,Z,0,Z,0,Z,0,R,220,R,19,R,201,R,5,R,1,R,4,R,5,Z,0,R,5,Z,0,Z,0,Z,0
448600,23, 6,1,1,R,324,R,26,R,298,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,76,R,4,R,72,R,16,R,2,R,14,Z,0,Z,0,Z,0,R,220,R,19,R,201,R,5,R,1,R,4,R,5,Z,0,R,5,Z,0,Z,0,Z,0
448600,24, 1,1,1,R,36,R,4,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,27,R,4,R,23,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
448600,25,99,1,1,R,288,R,22,R,266,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,71,R,4,R,67,R,14,R,2,R,12,Z,0,Z,0,Z,0,R,193,R,15,R,178,R,4,R,1,R,3,R,4,Z,0,R,4,Z,0,Z,0,Z,0
448600,39, 2,1,1,R,56,R,3,R,53,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,18,R,1,R,17,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,32,R,1,R,31,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
448600,40, 3,1,1,R,232,R,19,R,213,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,53,R,3,R,50,R,10,R,1,R,9,Z,0,Z,0,Z,0,R,161,R,14,R,147,R,4,R,1,R,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448619, 1,29,3,4,R,477,R,38,R,439,R,0,R,0,R,0,R,11,R,3,R,8,R,250,R,22,R,228,R,92,R,7,R,85,R,1,R,0,R,1,R,92,R,6,R,86,R,4,R,0,R,4,R,27,R,0,R,27,R,0,R,0,R,0
448619, 2,99,3,1,R,477,R,38,R,439,R,0,R,0,R,0,R,11,R,3,R,8,R,250,R,22,R,228,R,92,R,7,R,85,R,1,R,0,R,1,R,92,R,6,R,86,R,4,R,0,R,4,R,27,R,0,R,27,R,0,R,0,R,0
448619, 3,99,3,1,R,477,R,38,R,439,R,0,R,0,R,0,R,11,R,3,R,8,R,250,R,22,R,228,R,92,R,7,R,85,R,1,R,0,R,1,R,92,R,6,R,86,R,4,R,0,R,4,R,27,R,0,R,27,R,0,R,0,R,0
448619, 4,99,3,1,R,143,R,11,R,132,R,0,R,0,R,0,R,2,R,0,R,2,R,71,R,7,R,64,R,34,R,4,R,30,R,0,R,0,R,0,R,25,R,0,R,25,R,0,R,0,R,0,R,11,R,0,R,11,R,0,R,0,R,0
448619, 5,99,3,1,R,334,R,27,R,307,R,0,R,0,R,0,R,9,R,3,R,6,R,179,R,15,R,164,R,58,R,3,R,55,R,1,R,0,R,1,R,67,R,6,R,61,R,4,R,0,R,4,R,16,R,0,R,16,R,0,R,0,R,0
448619,20,99,3,1,R,334,R,27,R,307,R,0,R,0,R,0,R,9,R,3,R,6,R,179,R,15,R,164,R,58,R,3,R,55,R,1,R,0,R,1,R,67,R,6,R,61,R,4,R,0,R,4,R,16,R,0,R,16,R,0,R,0,R,0
448619,21,14,1,4,R,272,R,26,R,246,R,0,R,0,R,0,R,9,R,2,R,7,R,147,R,15,R,132,R,55,R,5,R,50,R,0,R,0,R,0,R,44,R,4,R,40,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0
448619,22, 8,1,1,R,272,R,26,R,246,R,0,R,0,R,0,R,9,R,2,R,7,R,147,R,15,R,132,R,55,R,5,R,50,R,0,R,0,R,0,R,44,R,4,R,40,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0
448619,23, 6,1,1,R,272,R,26,R,246,R,0,R,0,R,0,R,9,R,2,R,7,R,147,R,15,R,132,R,55,R,5,R,50,R,0,R,0,R,0,R,44,R,4,R,40,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0
448619,24, 1,1,1,R,91,R,9,R,82,R,0,R,0,R,0,R,1,R,0,R,1,R,49,R,5,R,44,R,21,R,4,R,17,R,0,R,0,R,0,R,14,R,0,R,14,R,0,R,0,R,0,R,6,R,0,R,6,R,0,R,0,R,0
448619,25,99,1,1,R,181,R,17,R,164,R,0,R,0,R,0,R,8,R,2,R,6,R,98,R,10,R,88,R,34,R,1,R,33,R,0,R,0,R,0,R,30,R,4,R,26,R,0,R,0,R,0,R,11,R,0,R,11,R,0,R,0,R,0
448619,40, 3,1,1,R,181,R,17,R,164,R,0,R,0,R,0,R,8,R,2,R,6,R,98,R,10,R,88,R,34,R,1,R,33,R,0,R,0,R,0,R,30,R,4,R,26,R,0,R,0,R,0,R,11,R,0,R,11,R,0,R,0,R,0
448619,41,28,2,4,R,205,R,12,R,193,R,0,R,0,R,0,R,2,R,1,R,1,R,103,R,7,R,96,R,37,R,2,R,35,R,1,R,0,R,1,R,48,R,2,R,46,R,4,R,0,R,4,R,10,R,0,R,10,R,0,R,0,R,0
448619,42,22,2,1,R,205,R,12,R,193,R,0,R,0,R,0,R,2,R,1,R,1,R,103,R,7,R,96,R,37,R,2,R,35,R,1,R,0,R,1,R,48,R,2,R,46,R,4,R,0,R,4,R,10,R,0,R,10,R,0,R,0,R,0
448619,43,20,2,1,R,205,R,12,R,193,R,0,R,0,R,0,R,2,R,1,R,1,R,103,R,7,R,96,R,37,R,2,R,35,R,1,R,0,R,1,R,48,R,2,R,46,R,4,R,0,R,4,R,10,R,0,R,10,R,0,R,0,R,0
448619,44,15,2,1,R,52,R,2,R,50,R,0,R,0,R,0,R,1,R,0,R,1,R,22,R,2,R,20,R,13,R,0,R,13,R,0,R,0,R,0,R,11,R,0,R,11,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0
448619,45,99,2,1,R,153,R,10,R,143,R,0,R,0,R,0,R,1,R,1,R,0,R,81,R,5,R,76,R,24,R,2,R,22,R,1,R,0,R,1,R,37,R,2,R,35,R,4,R,0,R,4,R,5,R,0,R,5,R,0,R,0,R,0
448619,60,17,2,1,R,153,R,10,R,143,R,0,R,0,R,0,R,1,R,1,R,0,R,81,R,5,R,76,R,24,R,2,R,22,R,1,R,0,R,1,R,37,R,2,R,35,R,4,R,0,R,4,R,5,R,0,R,5,R,0,R,0,R,0
448646, 1,29,3,4,R,97,R,4,R,93,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,3,R,34,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,56,R,1,R,55,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646, 2,99,3,1,R,97,R,4,R,93,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,3,R,34,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,56,R,1,R,55,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646, 3,99,3,1,R,97,R,4,R,93,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,3,R,34,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,56,R,1,R,55,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646, 4,99,3,1,R,89,R,4,R,85,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,34,R,3,R,31,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,51,R,1,R,50,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646, 5,99,3,1,R,8,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448646,20,99,3,1,R,8,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448646,21,14,1,4,R,97,R,4,R,93,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,3,R,34,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,56,R,1,R,55,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646,22, 8,1,1,R,97,R,4,R,93,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,3,R,34,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,56,R,1,R,55,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646,23, 6,1,1,R,97,R,4,R,93,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,3,R,34,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,56,R,1,R,55,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646,24, 1,1,1,R,89,R,4,R,85,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,34,R,3,R,31,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,51,R,1,R,50,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0
448646,25,99,1,1,R,8,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448646,40, 3,1,1,R,8,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448673, 1,29,3,4,R,1729,R,180,R,1549,Z,0,Z,0,Z,0,R,54,R,14,R,40,R,482,R,42,R,440,R,307,R,41,R,266,R,6,R,3,R,3,R,598,R,63,R,535,R,42,R,5,R,37,R,240,R,12,R,228,Z,0,Z,0,Z,0
448673, 2,99,3,1,R,1725,R,180,R,1545,Z,0,Z,0,Z,0,R,54,R,14,R,40,R,479,R,42,R,437,R,306,R,41,R,265,R,6,R,3,R,3,R,598,R,63,R,535,R,42,R,5,R,37,R,240,R,12,R,228,Z,0,Z,0,Z,0
448673, 3,99,3,1,R,1723,R,180,R,1543,Z,0,Z,0,Z,0,R,53,R,14,R,39,R,479,R,42,R,437,R,306,R,41,R,265,R,6,R,3,R,3,R,598,R,63,R,535,R,42,R,5,R,37,R,239,R,12,R,227,Z,0,Z,0,Z,0
448673, 4,99,3,1,R,98,R,13,R,85,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,32,R,4,R,28,R,18,R,4,R,14,Z,0,Z,0,Z,0,R,26,R,5,R,21,R,2,Z,0,R,2,R,19,Z,0,R,19,Z,0,Z,0,Z,0
448673, 5,99,3,1,R,1625,R,167,R,1458,Z,0,Z,0,Z,0,R,52,R,14,R,38,R,447,R,38,R,409,R,288,R,37,R,251,R,6,R,3,R,3,R,572,R,58,R,514,R,40,R,5,R,35,R,220,R,12,R,208,Z,0,Z,0,Z,0
448673,11,99,3,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
448673,12,99,3,3,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448673,19,99,3,1,R,322,R,37,R,285,Z,0,Z,0,Z,0,R,12,R,5,R,7,R,104,R,6,R,98,R,54,R,14,R,40,Z,0,Z,0,Z,0,R,91,R,7,R,84,R,11,R,1,R,10,R,50,R,4,R,46,Z,0,Z,0,Z,0
448673,20,99,3,1,R,1303,R,130,R,1173,Z,0,Z,0,Z,0,R,40,R,9,R,31,R,343,R,32,R,311,R,234,R,23,R,211,R,6,R,3,R,3,R,481,R,51,R,430,R,29,R,4,R,25,R,170,R,8,R,162,Z,0,Z,0,Z,0
448673,21,14,1,4,R,986,R,105,R,881,Z,0,Z,0,Z,0,R,28,R,8,R,20,R,288,R,21,R,267,R,195,R,32,R,163,R,1,R,1,Z,0,R,318,R,33,R,285,R,25,R,3,R,22,R,131,R,7,R,124,Z,0,Z,0,Z,0
448673,22, 8,1,1,R,983,R,105,R,878,Z,0,Z,0,Z,0,R,28,R,8,R,20,R,286,R,21,R,265,R,194,R,32,R,162,R,1,R,1,Z,0,R,318,R,33,R,285,R,25,R,3,R,22,R,131,R,7,R,124,Z,0,Z,0,Z,0
448673,23, 6,1,1,R,983,R,105,R,878,Z,0,Z,0,Z,0,R,28,R,8,R,20,R,286,R,21,R,265,R,194,R,32,R,162,R,1,R,1,Z,0,R,318,R,33,R,285,R,25,R,3,R,22,R,131,R,7,R,124,Z,0,Z,0,Z,0
448673,24, 1,1,1,R,79,R,9,R,70,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,28,R,3,R,25,R,15,R,3,R,12,Z,0,Z,0,Z,0,R,20,R,3,R,17,R,2,Z,0,R,2,R,13,Z,0,R,13,Z,0,Z,0,Z,0
448673,25,99,1,1,R,904,R,96,R,808,Z,0,Z,0,Z,0,R,27,R,8,R,19,R,258,R,18,R,240,R,179,R,29,R,150,R,1,R,1,Z,0,R,298,R,30,R,268,R,23,R,3,R,20,R,118,R,7,R,111,Z,0,Z,0,Z,0
448673,32,11,1,3,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448673,39, 2,1,1,R,235,R,31,R,204,Z,0,Z,0,Z,0,R,8,R,3,R,5,R,77,R,5,R,72,R,43,R,12,R,31,Z,0,Z,0,Z,0,R,64,R,6,R,58,R,8,R,1,R,7,R,35,R,4,R,31,Z,0,Z,0,Z,0
448673,40, 3,1,1,R,669,R,65,R,604,Z,0,Z,0,Z,0,R,19,R,5,R,14,R,181,R,13,R,168,R,136,R,17,R,119,R,1,R,1,Z,0,R,234,R,24,R,210,R,15,R,2,R,13,R,83,R,3,R,80,Z,0,Z,0,Z,0
448673,41,28,2,4,R,743,R,75,R,668,Z,0,Z,0,Z,0,R,26,R,6,R,20,R,194,R,21,R,173,R,112,R,9,R,103,R,5,R,2,R,3,R,280,R,30,R,250,R,17,R,2,R,15,R,109,R,5,R,104,Z,0,Z,0,Z,0
448673,42,22,2,1,R,742,R,75,R,667,Z,0,Z,0,Z,0,R,26,R,6,R,20,R,193,R,21,R,172,R,112,R,9,R,103,R,5,R,2,R,3,R,280,R,30,R,250,R,17,R,2,R,15,R,109,R,5,R,104,Z,0,Z,0,Z,0
448673,43,20,2,1,R,740,R,75,R,665,Z,0,Z,0,Z,0,R,25,R,6,R,19,R,193,R,21,R,172,R,112,R,9,R,103,R,5,R,2,R,3,R,280,R,30,R,250,R,17,R,2,R,15,R,108,R,5,R,103,Z,0,Z,0,Z,0
448673,44,15,2,1,R,19,R,4,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,6,Z,0,R,6,Z,0,Z,0,Z,0
448673,45,99,2,1,R,721,R,71,R,650,Z,0,Z,0,Z,0,R,25,R,6,R,19,R,189,R,20,R,169,R,109,R,8,R,101,R,5,R,2,R,3,R,274,R,28,R,246,R,17,R,2,R,15,R,102,R,5,R,97,Z,0,Z,0,Z,0
448673,51,21,2,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
448673,52,25,2,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
448673,59,16,2,1,R,87,R,6,R,81,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,27,R,1,R,26,R,11,R,2,R,9,Z,0,Z,0,Z,0,R,27,R,1,R,26,R,3,Z,0,R,3,R,15,Z,0,R,15,Z,0,Z,0,Z,0
448673,60,17,2,1,R,634,R,65,R,569,Z,0,Z,0,Z,0,R,21,R,4,R,17,R,162,R,19,R,143,R,98,R,6,R,92,R,5,R,2,R,3,R,247,R,27,R,220,R,14,R,2,R,12,R,87,R,5,R,82,Z,0,Z,0,Z,0
448691, 1,29,3,4,R,134,R,23,R,111,R,2,R,1,R,1,R,0,R,0,R,0,R,19,R,2,R,17,R,1,R,1,R,0,R,0,R,0,R,0,R,74,R,10,R,64,R,4,R,1,R,3,R,15,R,4,R,11,R,19,R,4,R,15
448691,12,99,3,3,R,134,R,23,R,111,R,2,R,1,R,1,R,0,R,0,R,0,R,19,R,2,R,17,R,1,R,1,R,0,R,0,R,0,R,0,R,74,R,10,R,64,R,4,R,1,R,3,R,15,R,4,R,11,R,19,R,4,R,15
448691,21,14,1,4,R,4,R,1,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
448691,32,11,1,3,R,4,R,1,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
